2016-09-09 - 2016-09-11,MPGL Southeast Asian Championship,"$50,000.00 "
2016-09-02 - 2016-09-05,Brasil Game Cup 2016,"$18,420.00 "
2016-02-02 - 2016-09-03,NVIDIA Dota 2 CIS Cup Series,"$9,000.00 "
2016-08-23 - 2016-09-01,WCA 2016 - EU Qualifiers,"$61,159.20 "
2016-08-26 - 2016-08-28,WESG 2016 - Middle East & Africa Finals,"$74,912.50 "
2016-08-03 - 2016-08-13,The International 2016,"$20,770,460.00 "
2016-08-05 - 2016-08-06,Assembly Summer 2016,"$2,227.00 "
2016-07-20 - 2016-07-31,VPGame Pro League Season 2,"$45,198.00 "
2016-07-03 - 2016-07-26,Global Grand Masters Season 1,"$50,000.00 "
2016-07-11 - 2016-07-26,Mr. Cat Invitational Season 1,"$10,000.00 "
2016-07-22 - 2016-07-24,PGL 2016,"$100,000.00 "
2016-07-21 - 2016-07-24,StarLadder & i-League StarSeries - Season 2,"$300,000.00 "
2016-07-18 - 2016-07-20,StarLadder ProSeries - Season 15,"$2,500.00 "
2016-06-27 - 2016-07-19,MSF - The Creep Season 1,"$8,810.00 "
2016-07-13 - 2016-07-17,The Summit 5,"$101,045.00 "
2016-06-13 - 2016-07-12,Loot Market Invitational,"$3,000.00 "
2016-05-18 - 2016-07-10,Dota2 Professional League Season 1,"$200,000.00 "
2016-06-25 - 2016-07-08,G-League 2016,"$58,296.81 "
2016-05-22 - 2016-07-08,SEA Kappa Invitational Season 2,"$10,000.00 "
2016-07-02 - 2016-07-03,NEA 2016,"$195,468.00 "
2016-06-25 - 2016-06-26,Polish DOTA2 League Season III,"$1,235.01 "
2016-06-16 - 2016-06-19,epic.EIGHTEEN,"$1,460.91 "
2016-06-17 - 2016-06-19,ESL One Frankfurt 2016,"$313,746.00 "
2016-06-03 - 2016-06-12,The Manila Major 2016,"$3,000,000.00 "
2016-05-27 - 2016-05-29,Asean Games 2016,"$100,207.70 "
2016-03-21 - 2016-05-22,DreamLeague Season 5,"$167,000.00 "
2016-04-29 - 2016-05-21,WCA 2016 - Asia Qualifiers,"$61,178.00 "
2016-05-05 - 2016-05-20,StarLadder ProSeries - Season 14,"$2,000.00 "
2016-05-09 - 2016-05-15,EPICENTER 2016,"$500,000.00 "
2016-04-30 - 2016-05-01,Enthusiast Gaming Live Expo 2016,"$1,195.73 "
2016-04-28 - 2016-05-01,WePlay Dota2 League,"$207,446.00 "
2016-04-18 - 2016-04-25,Solid Dota2 Challenge,"$4,000.00 "
2016-04-22 - 2016-04-24,ESL One Manila 2016,"$250,000.00 "
2016-04-15 - 2016-04-17,InfoShow Lan Party 2016,$0.00 
2016-04-15 - 2016-04-17,Lan ETS 2016,$0.00 
2016-04-14 - 2016-04-17,StarLadder & i-League Invitational 2016,"$99,500.00 "
2016-01-31 - 2016-04-14,The BTS Series,"$60,000.00 "
2016-04-01 - 2016-04-10,Elements Cup #1,"$1,800.00 "
2016-04-09 - 2016-04-10,Legends Factory Poznan 2016,"$1,327.10 "
2016-04-04 - 2016-04-09,NXTGAME Invitational #2,"$8,000.00 "
2016-03-25 - 2016-03-27,insomnia57,"$7,065.27 "
2016-03-23 - 2016-03-26,The Gathering 2016,$0.00 
2016-03-12 - 2016-03-22,SEA Kappa Invitational Season 1,"$10,000.00 "
2016-03-19 - 2016-03-20,DPL Season 4,"$194,814.00 "
2016-03-07 - 2016-03-14,Dota 2 Stars Arena,"$5,000.00 "
2016-01-03 - 2016-03-13,Go4Dota2 EU,"$5,293.32 "
2016-02-23 - 2016-03-10,Click-Storm DOTA 2 League #1,"$3,200.00 "
2016-03-02 - 2016-03-06,The Shanghai Major 2016,"$3,000,000.00 "
2016-02-28,Go4Dota2 EU Cup #48,$382.59 
2016-02-20 - 2016-02-21,epic.SEVENTEEN,"$1,080.34 "
2016-02-10 - 2016-02-20,NoShang Invitational,"$10,000.00 "
2015-11-22 - 2016-02-18,Uprise Champions Cup Europe,"$15,000.00 "
2016-01-19 - 2016-02-17,Captains Draft 3.0,"$124,153.00 "
2016-02-10 - 2016-02-13,Rumble Town,"$2,827.96 "
2016-02-08 - 2016-02-11,Game On Invitational,"$2,000.00 "
2015-11-28 - 2016-02-08,Dota 2 Canada Cup - Season 6,"$40,763.00 "
2015-11-28 - 2016-02-05,Dota 2 Canada Cup Season 6,"$20,000.00 "
2015-12-14 - 2016-01-31,MarsTV Dota 2 League Winter 2015,"$277,350.00 "
2015-09-21 - 2016-01-19,ProDotA National Cup,"$10,000.00 "
2016-01-13 - 2016-01-17,StarLadder & i-League StarSeries - Season 1,"$302,286.00 "
2016-01-03 - 2016-01-06,Spektrum #8,"$1,164.00 "
2016-01-01 - 2016-01-02,Shanghai Dota 2 Open,"$76,775.00 "
2015-10-26 - 2016-01-02,UCC Hitbox Championship,"$4,000.00 "
