2019-04-20,AEF DPL Season 2 Premier Division Finals,"$5,000.00 "
2019-04-07 - 2019-04-19,Betway Asian Dota 2 League,"$20,000.00 "
2019-04-12 - 2019-04-14,WSOE 6: Dota 2 - Serenity's Destiny,"$100,000.00 "
2019-04-08 - 2019-04-13,GG.Bet Birmingham Invitational,"$5,000.00 "
2019-04-06 - 2019-04-08,Qi Invitational America,"$10,000.00 "
2019-04-05 - 2019-04-07,Cobx Masters 2019 Phase II,"$100,000.00 "
2019-04-03 - 2019-04-05,StarLadder ProSeries - Season 26,"$2,000.00 "
2019-03-17 - 2019-04-03,Dota2 Rainbow Cup #1,"$7,267.00 "
2019-02-06 - 2019-04-03,LPL 2019 ANZ Season 1,"$2,840.00 "
2019-03-24 - 2019-03-31,Int Cup UA - AZ,$291.81 
2019-03-28 - 2019-03-30,Electronic Sports Festival 2019,"$1,795.77 "
2019-01-16 - 2019-03-29,ESL Indonesia Championship Season 1,"$50,000.00 "
2019-03-14 - 2019-03-24,DreamLeague Season 11,"$2,000,000.00 "
2019-03-11 - 2019-03-13,BTS Spring Cup,"$15,000.00 "
2019-03-04 - 2019-03-13,Thunder Fire Spring League,"$26,820.00 "
2019-03-09 - 2019-03-10,Cyber Arena Baku 5x5 CUP,$294.60 
2019-03-07 - 2019-03-10,StarLadder & ImbaTV - Dota 2 Minor Season 1,"$600,000.00 "
2019-03-07 - 2019-03-10,WESG 2018,"$890,000.00 "
2019-02-27 - 2019-03-03,JJB Spring Cup,"$29,822.00 "
2019-02-26 - 2019-03-02,WePlay! Dota 2 Tug of War: Radiant,"$50,000.00 "
2019-02-19 - 2019-02-24,ESL One Katowice 2019,"$300,000.00 "
2019-02-20 - 2019-02-24,MDL Macau 2019,"$300,000.00 "
2019-02-15 - 2019-02-17,Asia Pacific Predator League 2019,"$120,000.00 "
2019-02-10 - 2019-02-16,WePlay! Dota 2 Valentine Madness,"$100,000.00 "
2019-01-19 - 2019-01-27,The Chongqing Major 2019,"$1,000,000.00 "
2018-12-20 - 2019-01-20,North American Dota Challengers League Season 2,"$6,000.00 "
2019-01-14 - 2019-01-16,ANGGAME China vs SEA #3 - Online Final,"$23,624.00 "
2019-01-08 - 2019-01-15,joinDOTA Turbo Masters,"$2,000.00 "
2019-01-07 - 2019-01-14,QIWI TEAM PLAY Season 3,"$1,475.00 "
2019-01-09 - 2019-01-13,The Bucharest Minor,"$600,000.00 "
2019-01-05 - 2019-01-06,Asia Pacific Predator League 2019,"$5,149.13 "
2018-12-27 - 2019-01-05,LOOT.BET Winter Masters,"$56,980.00 "
2019-01-02 - 2019-01-05,StarLadder ProSeries - Season 25,"$2,000.00 "
2018-12-27 - 2019-01-05,WePlay! Dota 2 Winter Madness,"$95,000.00 "
